Watchmen,2009.0,162 min,"Action, Drama, Mystery",7.6,Jackie Earle Haley,Patrick Wilson,Malin Akerman
Lord of War,2005.0,122 min,"Action, Crime, Drama",7.6,Nicolas Cage,Ethan Hawke,Bridget Moynahan
Saw,2004.0,103 min,"Horror, Mystery, Thriller",7.6,Cary Elwes,Leigh Whannell,Ken Leung
"Synecdoche, New York",2008.0,124 min,Drama,7.6,Philip Seymour Hoffman,Samantha Morton,Catherine Keener
Mysterious Skin,2004.0,105 min,Drama,7.6,Brady Corbet,Joseph Gordon-Levitt,Chase Ellison
Jeux d'enfants,2003.0,93 min,"Comedy, Drama, Romance",7.6,Guillaume Canet,Marion Cotillard,Joséphine Lebas-Joly
Un long dimanche de fiançailles,2004.0,133 min,"Drama, Mystery, Romance",7.6,Audrey Tautou,Gaspard Ulliel,Dominique Pinon
The Station Agent,2003.0,89 min,"Comedy, Drama",7.6,Peter Dinklage,Patricia Clarkson,Paul Benjamin
21 Grams,2003.0,124 min,"Crime, Drama, Thriller",7.6,Sean Penn,Benicio Del Toro,Danny Huston
Boksuneun naui geot,2002.0,129 min,"Crime, Drama, Thriller",7.6,Kang-ho Song,Shin Ha-kyun,Ji-Eun Lim
Finding Neverland,2004.0,106 min,"Biography, Drama, Family",7.6,Johnny Depp,Kate Winslet,Radha Mitchell
25th Hour,2002.0,135 min,Drama,7.6,Edward Norton,Barry Pepper,Rosario Dawson
The Butterfly Effect,2004.0,113 min,"Drama, Sci-Fi, Thriller",7.6,J. Mackye Gruber,Ashton Kutcher,Melora Walters
28 Days Later...,2002.0,113 min,"Drama, Horror, Sci-Fi",7.6,Cillian Murphy,Naomie Harris,Alex Palmer
Batoru rowaiaru,2000.0,114 min,"Action, Adventure, Drama",7.6,Tatsuya Fujiwara,Aki Maeda,Takeshi Kitano
The Royal Tenenbaums,2001.0,110 min,"Comedy, Drama",7.6,Gene Hackman,Gwyneth Paltrow,Ben Stiller
Y tu mamá también,2001.0,106 min,Drama,7.6,Maribel Verdú,Gael García Bernal,Ana López Mercado
Harry Potter and the Sorcerer's Stone,2001.0,152 min,"Adventure, Family, Fantasy",7.6,Daniel Radcliffe,Rupert Grint,Maggie Smith
The Others,2001.0,101 min,"Horror, Mystery, Thriller",7.6,Nicole Kidman,Christopher Eccleston,Alakina Mann
Blow,2001.0,124 min,"Biography, Crime, Drama",7.6,Johnny Depp,Penélope Cruz,Rachel Griffiths
Enemy at the Gates,2001.0,131 min,"Drama, History, War",7.6,Jude Law,Ed Harris,Rachel Weisz
Minority Report,2002.0,145 min,"Action, Crime, Mystery",7.6,Tom Cruise,Colin Farrell,Max von Sydow
The Hurricane,1999.0,146 min,"Biography, Drama, Sport",7.6,Denzel Washington,Vicellous Shannon,Liev Schreiber
American Psycho,2000.0,101 min,"Comedy, Crime, Drama",7.6,Christian Bale,Justin Theroux,Bill Sage
Lola rennt,1998.0,81 min,"Crime, Drama, Thriller",7.6,Franka Potente,Moritz Bleibtreu,Nina Petri
The Thin Red Line,1998.0,170 min,"Drama, War",7.6,Jim Caviezel,Sean Penn,Kirk Acevedo
Mulan,1998.0,88 min,"Animation, Adventure, Family",7.6,Barry Cook,Ming-Na Wen,BD Wong
Fear and Loathing in Las Vegas,1998.0,118 min,"Adventure, Comedy, Drama",7.6,Johnny Depp,Benicio Del Toro,Michael Lee Gogin
Funny Games,1997.0,108 min,"Crime, Drama, Thriller",7.6,Susanne Lothar,Ulrich Mühe,Frank Giering
Dark City,1998.0,100 min,"Mystery, Sci-Fi, Thriller",7.6,Rufus Sewell,Kiefer Sutherland,William Hurt
Sleepers,1996.0,147 min,"Crime, Drama, Thriller",7.6,Robert De Niro,Kevin Bacon,Jason Patric
Lost Highway,1997.0,134 min,"Mystery, Thriller",7.6,Bill Pullman,Patricia Arquette,Louis Eppolito
Sense and Sensibility,1995.0,136 min,"Drama, Romance",7.6,Emma Thompson,Kate Winslet,Tom Wilkinson
Die Hard: With a Vengeance,1995.0,128 min,"Action, Adventure, Thriller",7.6,Bruce Willis,Jeremy Irons,Graham Greene
Dead Man,1995.0,121 min,"Adventure, Drama, Fantasy",7.6,Johnny Depp,Gary Farmer,Lance Henriksen
The Bridges of Madison County,1995.0,135 min,"Drama, Romance",7.6,Clint Eastwood,Meryl Streep,Victor Slezak
Apollo 13,PG,140 min,"Adventure, Drama, History",7.6,Tom Hanks,Bill Paxton,Gary Sinise
Trois couleurs: Blanc,1994.0,92 min,"Comedy, Drama, Romance",7.6,Zbigniew Zamachowski,Julie Delpy,Jerzy Stuhr
Falling Down,1993.0,113 min,"Action, Crime, Drama",7.6,Michael Douglas,Robert Duvall,Rachel Ticotin
Dazed and Confused,1993.0,102 min,Comedy,7.6,Jason London,Wiley Wiggins,Rory Cochrane
My Cousin Vinny,1992.0,120 min,"Comedy, Crime",7.6,Joe Pesci,Marisa Tomei,Mitchell Whitfield
Omohide poro poro,1991.0,118 min,"Animation, Drama, Romance",7.6,Miki Imai,Toshirô Yanagiba,Mayumi Izuka
Delicatessen,1991.0,99 min,"Comedy, Crime",7.6,Jean-Pierre Jeunet,Marie-Laure Dougnac,Pascal Benezech
Home Alone,1990.0,103 min,"Comedy, Family",7.6,Macaulay Culkin,Joe Pesci,John Heard
The Godfather: Part III,1990.0,162 min,"Crime, Drama",7.6,Al Pacino,Diane Keaton,Talia Shire
When Harry Met Sally...,1989.0,95 min,"Comedy, Drama, Romance",7.6,Billy Crystal,Meg Ryan,Bruno Kirby
The Little Mermaid,1989.0,83 min,"Animation, Family, Fantasy",7.6,John Musker,Jodi Benson,Rene Auberjonois
The Naked Gun: From the Files of Police Squad!,1988.0,85 min,"Comedy, Crime",7.6,Leslie Nielsen,Priscilla Presley,Ricardo Montalban
"Planes, Trains & Automobiles",1987.0,93 min,"Comedy, Drama",7.6,Steve Martin,John Candy,Michael McKean
Lethal Weapon,1987.0,109 min,"Action, Crime, Thriller",7.6,Mel Gibson,Danny Glover,Mitchell Ryan
Blood Simple,1984.0,99 min,"Crime, Drama, Thriller",7.6,Ethan Coen,John Getz,Dan Hedaya
On Golden Pond,1981.0,109 min,Drama,7.6,Katharine Hepburn,Henry Fonda,Doug McKeon
Mad Max 2,1981.0,96 min,"Action, Adventure, Sci-Fi",7.6,Mel Gibson,Bruce Spence,Max Phipps
The Warriors,1979.0,92 min,"Action, Crime, Thriller",7.6,Michael Beck,James Remar,Brian Tyler
The Muppet Movie,1979.0,95 min,"Adventure, Comedy, Family",7.6,Jim Henson,Frank Oz,Richard Hunt
Escape from Alcatraz,1979.0,112 min,"Action, Biography, Crime",7.6,Clint Eastwood,Patrick McGoohan,Jack Thibeau
Watership Down,1978.0,91 min,"Animation, Adventure, Drama",7.6,John Hubley,John Hurt,Ralph Richardson
Midnight Express,1978.0,121 min,"Biography, Crime, Drama",7.6,Brad Davis,Irene Miracle,Paolo Bonacelli
Close Encounters of the Third Kind,1977.0,138 min,"Drama, Sci-Fi",7.6,Richard Dreyfuss,François Truffaut,Melinda Dillon
The Long Goodbye,1973.0,112 min,"Comedy, Crime, Drama",7.6,Elliott Gould,Nina van Pallandt,Mark Rydell
Giù la testa,1971.0,157 min,"Drama, War, Western",7.6,Rod Steiger,James Coburn,Maria Monti
Kelly's Heroes,1970.0,144 min,"Adventure, Comedy, War",7.6,Clint Eastwood,Telly Savalas,Carroll O'Connor
The Jungle Book,1967.0,78 min,"Animation, Adventure, Family",7.6,Phil Harris,Sebastian Cabot,Bruce Reitherman
Blowup,1966.0,111 min,"Drama, Mystery, Thriller",7.6,David Hemmings,Vanessa Redgrave,John Castle
A Hard Day's Night,1964.0,87 min,"Comedy, Music, Musical",7.6,John Lennon,Paul McCartney,Ringo Starr
Breakfast at Tiffany's,1961.0,115 min,"Comedy, Drama, Romance",7.6,Audrey Hepburn,George Peppard,Buddy Ebsen
Giant,1956.0,201 min,"Drama, Western",7.6,Elizabeth Taylor,Rock Hudson,Carroll Baker
From Here to Eternity,1953.0,118 min,"Drama, Romance, War",7.6,Burt Lancaster,Montgomery Clift,Donna Reed
Lifeboat,1944.0,97 min,"Drama, War",7.6,Tallulah Bankhead,John Hodiak,William Bendix
The 39 Steps,1935.0,86 min,"Crime, Mystery, Thriller",7.6,Robert Donat,Madeleine Carroll,Godfrey Tearle
